,Propeller Imbalance,Total Propeller Torque,Torque Ratio,time
814,0.0,350.636,1.0,11120
815,0.0,492.674,1.0,11119
816,0.0,664.204,1.0,11118
817,0.0,876.27,1.0,11117
818,0.0,1289.594,1.0,11116
819,0.0,17.13,1.0,11115
820,0.0,45.252,1.0,11114
821,0.0,120.728,1.0,11113
822,0.0,227.588,1.0,11112
823,0.0,350.606,1.0,11111
824,0.0,492.564,1.0,11110
825,0.0,664.28,1.0,11109
826,0.0,876.124,1.0,11108
827,0.0,1289.582,1.0,11107
828,0.0,13.93,1.0,11106
829,0.0,45.422,1.0,11105
830,0.0,120.722,1.0,11104
831,0.0,227.616,1.0,11103
832,0.0,350.614,1.0,11102
833,0.0,492.666,1.0,11101
834,0.0,664.34,1.0,11100
835,0.0,876.03,1.0,11099
836,0.0,1290.062,1.0,11098
837,0.0,12.052,1.0,11097
838,0.0,44.778,1.0,11096
839,0.0,120.738,1.0,11095
840,0.0,227.618,1.0,11094
841,0.0,350.63,1.0,11093
842,0.0,492.696,1.0,11092
843,0.0,664.334,1.0,11091
844,0.0,876.036,1.0,11090
845,0.0,1289.734,1.0,11089
846,0.0,11.036,1.0,11088
847,0.0,44.838,1.0,11087
848,0.0,120.738,1.0,11086
849,0.0,227.616,1.0,11085
850,0.0,350.658,1.0,11084
851,0.0,492.596,1.0,11083
852,0.0,664.056,1.0,11082
853,0.0,876.042,1.0,11081
854,0.0,1289.922,1.0,11080
855,0.0,10.696,1.0,11079
856,0.0,44.748,1.0,11078
857,0.0,120.728,1.0,11077
858,0.0,227.622,1.0,11076
859,0.0,350.61,1.0,11075
860,0.0,492.724,1.0,11074
861,0.0,664.13,1.0,11073
862,0.0,876.198,1.0,11072
863,0.0,1289.682,1.0,11071
864,0.0,11.49,1.0,11070
865,0.0,44.73,1.0,11069
866,0.0,120.746,1.0,11068
867,0.0,227.622,1.0,11067
868,0.0,350.674,1.0,11066
869,0.0,492.572,1.0,11065
870,0.0,664.198,1.0,11064
871,0.0,875.984,1.0,11063
872,0.0,1290.14,1.0,11062
873,0.0,12.39,1.0,11061
874,0.0,44.928,1.0,11060
875,0.0,120.752,1.0,11059
876,0.0,227.624,1.0,11058
877,0.0,350.702,1.0,11057
878,0.0,492.568,1.0,11056
879,0.0,664.09,1.0,11055
880,0.0,876.198,1.0,11054
881,0.0,1290.242,1.0,11053
882,0.0,13.614,1.0,11052
883,0.0,44.842,1.0,11051
884,0.0,120.75,1.0,11050
885,0.0,227.63,1.0,11049
886,0.0,350.624,1.0,11048
887,0.0,492.582,1.0,11047
888,0.0,664.184,1.0,11046
889,0.0,876.22,1.0,11045
890,0.0,1290.226,1.0,11044
891,0.0,15.274,1.0,11043
892,0.0,45.132,1.0,11042
893,0.0,120.748,1.0,11041
894,0.0,227.618,1.0,11040
895,0.0,350.612,1.0,11039
896,0.0,492.59,1.0,11038
897,0.0,664.022,1.0,11037
898,0.0,876.102,1.0,11036
899,0.0,1289.668,1.0,11035
900,0.0,16.938,1.0,11034
901,0.0,45.316,1.0,11033
902,0.0,120.768,1.0,11032
903,0.0,227.618,1.0,11031
904,0.0,350.614,1.0,11030
905,0.0,492.738,1.0,11029
906,0.0,664.14,1.0,11028
907,0.0,876.08,1.0,11027
908,0.0,1289.644,1.0,11026
909,0.0,18.128,1.0,11025
910,0.0,45.334,1.0,11024
911,0.0,120.754,1.0,11023
912,0.0,227.616,1.0,11022
913,0.0,350.722,1.0,11021
914,0.0,492.666,1.0,11020
915,0.0,664.276,1.0,11019
916,0.0,875.926,1.0,11018
917,0.0,1290.238,1.0,11017
918,0.0,19.144,1.0,11016
919,0.0,45.784,1.0,11015
920,0.0,120.748,1.0,11014
921,0.0,227.632,1.0,11013
922,0.0,350.648,1.0,11012
923,0.0,492.612,1.0,11011
924,0.0,664.16,1.0,11010
925,0.0,876.202,1.0,11009
926,0.0,1289.998,1.0,11008
927,0.0,19.562,1.0,11007
928,0.0,46.126,1.0,11006
929,0.0,120.776,1.0,11005
930,0.0,227.602,1.0,11004
931,0.0,350.67,1.0,11003
932,0.0,492.762,1.0,11002
933,0.0,664.246,1.0,11001
934,0.0,876.148,1.0,11000
935,0.0,1290.286,1.0,10999
936,0.0,11.198,1.0,10998
937,0.0,51.248,1.0,10997
938,0.0,120.696,1.0,10996
939,0.0,227.584,1.0,10995
940,0.0,350.53,1.0,10994
941,0.0,492.388,1.0,10993
942,0.0,664.406,1.0,10992
943,0.0,876.08,1.0,10991
944,0.0,1289.984,1.0,10990
945,0.0,12.042,1.0,10989
946,0.0,51.556,1.0,10988
947,0.0,120.7,1.0,10987
948,0.0,227.546,1.0,10986
949,0.0,350.568,1.0,10985
950,0.0,492.554,1.0,10984
951,0.0,664.212,1.0,10983
952,0.0,875.986,1.0,10982
953,0.0,1289.492,1.0,10981
954,0.0,14.592,1.0,10980
955,0.0,50.01,1.0,10979
956,0.0,120.7,1.0,10978
957,0.0,227.572,1.0,10977
958,0.0,350.596,1.0,10976
959,0.0,492.576,1.0,10975
960,0.0,664.372,1.0,10974
961,0.0,876.066,1.0,10973
962,0.0,1289.446,1.0,10972
963,0.0,17.11,1.0,10971
964,0.0,49.326,1.0,10970
965,0.0,120.706,1.0,10969
966,0.0,227.59,1.0,10968
967,0.0,350.628,1.0,10967
968,0.0,492.488,1.0,10966
969,0.0,664.422,1.0,10965
970,0.0,876.292,1.0,10964
971,0.0,1289.564,1.0,10963
972,0.0,18.586,1.0,10962
973,0.0,49.058,1.0,10961
974,0.0,120.718,1.0,10960
975,0.0,227.592,1.0,10959
976,0.0,350.614,1.0,10958
977,0.0,492.56,1.0,10957
978,0.0,664.204,1.0,10956
979,0.0,876.04,1.0,10955
980,0.0,1289.512,1.0,10954
981,0.0,19.388,1.0,10953
982,0.0,47.908,1.0,10952
983,0.0,120.72,1.0,10951
984,0.0,227.594,1.0,10950
985,0.0,350.582,1.0,10949
986,0.0,492.438,1.0,10948
987,0.0,664.406,1.0,10947
988,0.0,876.282,1.0,10946
989,0.0,1290.18,1.0,10945
990,0.0,21.002,1.0,10944
991,0.0,46.502,1.0,10943
992,0.0,120.71,1.0,10942
993,0.0,227.566,1.0,10941
994,0.0,350.61,1.0,10940
995,0.0,492.506,1.0,10939
996,0.0,664.426,1.0,10938
997,0.0,876.004,1.0,10937
998,0.0,1289.746,1.0,10936
999,0.0,22.472,1.0,10935
1000,0.0,46.93,1.0,10934
1001,0.0,120.7,1.0,10933
1002,0.0,227.57,1.0,10932
1003,0.0,350.65,1.0,10931
1004,0.0,492.614,1.0,10930
1005,0.0,664.38,1.0,10929
1006,0.0,876.07,1.0,10928
1007,0.0,1290.132,1.0,10927
1008,0.0,23.166,1.0,10926
1009,0.0,46.298,1.0,10925
1010,0.0,120.716,1.0,10924
1011,0.0,227.594,1.0,10923
1012,0.0,350.636,1.0,10922
1013,0.0,492.486,1.0,10921
1014,0.0,664.274,1.0,10920
1015,0.0,876.15,1.0,10919
1016,0.0,1290.148,1.0,10918
1017,0.0,23.294,1.0,10917
1018,0.0,45.65,1.0,10916
1019,0.0,120.712,1.0,10915
1020,0.0,227.602,1.0,10914
1021,0.0,350.576,1.0,10913
1022,0.0,492.506,1.0,10912
1023,0.0,664.378,1.0,10911
1024,0.0,875.964,1.0,10910
1025,0.0,1289.624,1.0,10909
1026,0.0,23.016,1.0,10908
1027,0.0,45.63,1.0,10907
1028,0.0,120.734,1.0,10906
1029,0.0,227.564,1.0,10905
1030,0.0,350.574,1.0,10904
1031,0.0,492.606,1.0,10903
1032,0.0,664.358,1.0,10902
1033,0.0,876.054,1.0,10901
1034,0.0,1290.138,1.0,10900
1035,0.0,22.138,1.0,10899
1036,0.0,45.282,1.0,10898
1037,0.0,120.712,1.0,10897
1038,0.0,227.6,1.0,10896
1039,0.0,350.654,1.0,10895
1040,0.0,492.584,1.0,10894
1041,0.0,664.368,1.0,10893
1042,0.0,876.146,1.0,10892
1043,0.0,1289.554,1.0,10891
1044,0.0,20.396,1.0,10890
1045,0.0,45.034,1.0,10889
1046,0.0,120.716,1.0,10888
1047,0.0,227.602,1.0,10887
1048,0.0,350.616,1.0,10886
1049,0.0,492.544,1.0,10885
1050,0.0,664.308,1.0,10884
1051,0.0,876.26,1.0,10883
1052,0.0,1290.162,1.0,10882
1053,0.0,18.342,1.0,10881
1054,0.0,44.92,1.0,10880
1055,0.0,120.742,1.0,10879
1056,0.0,227.568,1.0,10878
1057,0.0,350.58,1.0,10877
1058,0.0,492.51,1.0,10876
1059,0.0,664.246,1.0,10875
1060,0.0,875.962,1.0,10874
1061,0.0,1290.088,1.0,10873
1062,0.0,15.61,1.0,10872
1063,0.0,44.796,1.0,10871
1064,0.0,120.744,1.0,10870
1065,0.0,227.612,1.0,10869
1066,0.0,350.624,1.0,10868
1067,0.0,492.526,1.0,10867
1068,0.0,664.274,1.0,10866
1069,0.0,876.258,1.0,10865
1070,0.0,1289.62,1.0,10864
1071,0.0,13.466,1.0,10863
1072,0.0,44.888,1.0,10862
1073,0.0,120.732,1.0,10861
1074,0.0,227.564,1.0,10860
1075,0.0,350.672,1.0,10859
1076,0.0,492.56,1.0,10858
1077,0.0,664.332,1.0,10857
1078,0.0,875.966,1.0,10856
1079,0.0,1290.004,1.0,10855
1080,0.0,11.348,1.0,10854
1081,0.0,44.704,1.0,10853
1082,0.0,120.738,1.0,10852
1083,0.0,227.618,1.0,10851
1084,0.0,350.692,1.0,10850
1085,0.0,492.632,1.0,10849
1086,0.0,664.066,1.0,10848
1087,0.0,876.252,1.0,10847
1088,0.0,1289.932,1.0,10846
1089,0.0,10.978,1.0,10845
1090,0.0,44.734,1.0,10844
1091,0.0,120.738,1.0,10843
1092,0.0,227.586,1.0,10842
1093,0.0,350.69,1.0,10841
1094,0.0,492.694,1.0,10840
1095,0.0,664.058,1.0,10839
1096,0.0,875.938,1.0,10838
1097,0.0,1289.75,1.0,10837
1098,0.0,11.368,1.0,10836
1099,0.0,44.846,1.0,10835
1100,0.0,120.746,1.0,10834
1101,0.0,227.592,1.0,10833
1102,0.0,350.598,1.0,10832
1103,0.0,492.584,1.0,10831
1104,0.0,664.062,1.0,10830
1105,0.0,876.23,1.0,10829
1106,0.0,1289.642,1.0,10828
1107,0.0,12.116,1.0,10827
1108,0.0,44.948,1.0,10826
1109,0.0,120.76,1.0,10825
1110,0.0,227.614,1.0,10824
1111,0.0,350.606,1.0,10823
1112,0.0,492.696,1.0,10822
1113,0.0,664.05,1.0,10821
1114,0.0,876.076,1.0,10820
1115,0.0,1289.99,1.0,10819
1116,0.0,13.512,1.0,10818
1117,0.0,45.036,1.0,10817
1118,0.0,120.746,1.0,10816
1119,0.0,227.624,1.0,10815
1120,0.0,350.7,1.0,10814
1121,0.0,492.724,1.0,10813
1122,0.0,664.24,1.0,10812
1123,0.0,876.208,1.0,10811
1124,0.0,1290.228,1.0,10810
1125,0.0,15.016,1.0,10809
1126,0.0,45.606,1.0,10808
1127,0.0,120.738,1.0,10807
1128,0.0,227.6,1.0,10806
1129,0.0,350.65,1.0,10805
1130,0.0,492.61,1.0,10804
1131,0.0,664.04,1.0,10803
1132,0.0,876.0,1.0,10802
1133,0.0,1290.28,1.0,10801
1134,0.0,15.576,1.0,10800
1135,0.0,45.61,1.0,10799
1136,0.0,120.74,1.0,10798
1137,0.0,227.596,1.0,10797
1138,0.0,350.712,1.0,10796
1139,0.0,492.624,1.0,10795
1140,0.0,664.16,1.0,10794
1141,0.0,875.922,1.0,10793
1142,0.0,1289.97,1.0,10792
1143,0.0,18.754,1.0,10791
1144,0.0,45.996,1.0,10790
1145,0.0,120.75,1.0,10789
1146,0.0,227.62,1.0,10788
1147,0.0,350.634,1.0,10787
1148,0.0,492.694,1.0,10786
1149,0.0,664.034,1.0,10785
1150,0.0,876.044,1.0,10784
1151,0.0,1290.018,1.0,10783
1152,0.0,18.418,1.0,10782
1153,0.0,46.538,1.0,10781
1154,0.0,120.768,1.0,10780
1155,0.0,227.632,1.0,10779
1156,0.0,350.686,1.0,10778
1157,0.0,492.732,1.0,10777
1158,0.0,664.236,1.0,10776
1159,0.0,875.938,1.0,10775
1160,0.0,1290.3,1.0,10774
1161,0.0,20.05,1.0,10773
1162,0.0,46.674,1.0,10772
1163,0.0,120.76,1.0,10771
1164,0.0,227.636,1.0,10770
1165,0.0,350.632,1.0,10769
1166,0.0,492.774,1.0,10768
1167,0.0,664.01,1.0,10767
1168,0.0,876.228,1.0,10766
1169,0.0,1290.364,1.0,10765
1170,0.0,11.006,1.0,10764
1171,0.0,49.564,1.0,10763
1172,0.0,120.706,1.0,10762
1173,0.0,227.582,1.0,10761
1174,0.0,350.628,1.0,10760
1175,0.0,492.526,1.0,10759
1176,0.0,664.228,1.0,10758
1177,0.0,875.926,1.0,10757
1178,0.0,1289.932,1.0,10756
1179,0.0,11.688,1.0,10755
1180,0.0,49.022,1.0,10754
1181,0.0,120.696,1.0,10753
1182,0.0,227.576,1.0,10752
1183,0.0,350.628,1.0,10751
1184,0.0,492.458,1.0,10750
1185,0.0,664.452,1.0,10749
1186,0.0,876.262,1.0,10748
1187,0.0,1289.47,1.0,10747
1188,0.0,13.492,1.0,10746
1189,0.0,49.408,1.0,10745
1190,0.0,120.698,1.0,10744
1191,0.0,227.57,1.0,10743
1192,0.0,350.534,1.0,10742
1193,0.0,492.406,1.0,10741
1194,0.0,664.456,1.0,10740
1195,0.0,876.188,1.0,10739
1196,0.0,1290.0,1.0,10738
1197,0.0,15.392,1.0,10737
1198,0.0,48.15,1.0,10736
1199,0.0,120.702,1.0,10735
1200,0.0,227.58,1.0,10734
1201,0.0,350.64,1.0,10733
1202,0.0,492.54,1.0,10732
1203,0.0,664.434,1.0,10731
1204,0.0,876.18,1.0,10730
1205,0.0,1289.916,1.0,10729
1206,0.0,17.914,1.0,10728
1207,0.0,47.936,1.0,10727
1208,0.0,120.704,1.0,10726
1209,0.0,227.59,1.0,10725
1210,0.0,350.562,1.0,10724
1211,0.0,492.418,1.0,10723
1212,0.0,664.232,1.0,10722
1213,0.0,876.268,1.0,10721
1214,0.0,1289.552,1.0,10720
1215,0.0,19.432,1.0,10719
1216,0.0,47.262,1.0,10718
1217,0.0,120.704,1.0,10717
1218,0.0,227.542,1.0,10716
1219,0.0,350.64,1.0,10715
1220,0.0,492.562,1.0,10714
1221,0.0,664.434,1.0,10713
1222,0.0,876.272,1.0,10712
1223,0.0,1290.122,1.0,10711
1224,0.0,21.106,1.0,10710
1225,0.0,46.896,1.0,10709
1226,0.0,120.71,1.0,10708
1227,0.0,227.592,1.0,10707
1228,0.0,350.556,1.0,10706
1229,0.0,492.464,1.0,10705
1230,0.0,664.246,1.0,10704
1231,0.0,875.988,1.0,10703
1232,0.0,1290.04,1.0,10702
1233,0.0,22.374,1.0,10701
1234,0.0,46.638,1.0,10700
1235,0.0,120.708,1.0,10699
1236,0.0,227.592,1.0,10698
1237,0.0,350.644,1.0,10697
1238,0.0,492.45,1.0,10696
1239,0.0,664.204,1.0,10695
1240,0.0,876.234,1.0,10694
1241,0.0,1290.198,1.0,10693
1242,0.0,22.816,1.0,10692
1243,0.0,46.222,1.0,10691
1244,0.0,120.716,1.0,10690
1245,0.0,227.586,1.0,10689
1246,0.0,350.66,1.0,10688
1247,0.0,492.608,1.0,10687
1248,0.0,664.154,1.0,10686
1249,0.0,876.184,1.0,10685
1250,0.0,1289.706,1.0,10684
1251,0.0,23.26,1.0,10683
1252,0.0,45.542,1.0,10682
1253,0.0,120.714,1.0,10681
1254,0.0,227.596,1.0,10680
1255,0.0,350.638,1.0,10679
1256,0.0,492.474,1.0,10678
1257,0.0,664.16,1.0,10677
1258,0.0,875.976,1.0,10676
1259,0.0,1290.008,1.0,10675
1260,0.0,23.076,1.0,10674
1261,0.0,45.2,1.0,10673
1262,0.0,120.71,1.0,10672
1263,0.0,227.578,1.0,10671
1264,0.0,350.634,1.0,10670
1265,0.0,492.616,1.0,10669
1266,0.0,664.322,1.0,10668
1267,0.0,876.08,1.0,10667
1268,0.0,1289.686,1.0,10666
1269,0.0,22.376,1.0,10665
1270,0.0,44.882,1.0,10664
1271,0.0,120.714,1.0,10663
1272,0.0,227.606,1.0,10662
1273,0.0,350.57,1.0,10661
1274,0.0,492.636,1.0,10660
1275,0.0,664.388,1.0,10659
1276,0.0,876.258,1.0,10658
1277,0.0,1290.156,1.0,10657
1278,0.0,20.864,1.0,10656
1279,0.0,44.712,1.0,10655
1280,0.0,120.736,1.0,10654
1281,0.0,227.604,1.0,10653
1282,0.0,350.616,1.0,10652
1283,0.0,492.504,1.0,10651
1284,0.0,664.37,1.0,10650
1285,0.0,875.968,1.0,10649
1286,0.0,1290.106,1.0,10648
1287,0.0,19.442,1.0,10647
1288,0.0,44.776,1.0,10646
1289,0.0,120.722,1.0,10645
1290,0.0,227.606,1.0,10644
1291,0.0,350.622,1.0,10643
1292,0.0,492.628,1.0,10642
1293,0.0,664.312,1.0,10641
1294,0.0,876.27,1.0,10640
1295,0.0,1290.084,1.0,10639
1296,0.0,15.772,1.0,10638
1297,0.0,44.718,1.0,10637
1298,0.0,120.728,1.0,10636
1299,0.0,227.604,1.0,10635
1300,0.0,350.626,1.0,10634
1301,0.0,492.56,1.0,10633
1302,0.0,664.194,1.0,10632
1303,0.0,875.96,1.0,10631
1304,0.0,1290.238,1.0,10630
1305,0.0,13.63,1.0,10629
1306,0.0,44.75,1.0,10628
1307,0.0,120.72,1.0,10627
1308,0.0,227.592,1.0,10626
1309,0.0,350.654,1.0,10625
1310,0.0,492.556,1.0,10624
1311,0.0,664.352,1.0,10623
1312,0.0,876.244,1.0,10622
1313,0.0,1290.176,1.0,10621
1314,0.0,11.422,1.0,10620
1315,0.0,44.818,1.0,10619
1316,0.0,120.748,1.0,10618
1317,0.0,227.612,1.0,10617
1318,0.0,350.598,1.0,10616
1319,0.0,492.566,1.0,10615
1320,0.0,664.092,1.0,10614
1321,0.0,876.026,1.0,10613
1322,0.0,1290.072,1.0,10612
1323,0.0,11.06,1.0,10611
1324,0.0,44.994,1.0,10610
1325,0.0,120.748,1.0,10609
1326,0.0,227.618,1.0,10608
1327,0.0,350.586,1.0,10607
1328,0.0,492.636,1.0,10606
1329,0.0,664.346,1.0,10605
1330,0.0,876.206,1.0,10604
1331,0.0,1290.156,1.0,10603
1332,0.0,10.626,1.0,10602
1333,0.0,45.336,1.0,10601
1334,0.0,120.726,1.0,10600
1335,0.0,227.614,1.0,10599
1336,0.0,350.602,1.0,10598
1337,0.0,492.55,1.0,10597
1338,0.0,664.072,1.0,10596
1339,0.0,876.16,1.0,10595
1340,0.0,1289.702,1.0,10594
1341,0.0,11.078,1.0,10593
1342,0.0,45.296,1.0,10592
1343,0.0,120.742,1.0,10591
1344,0.0,227.618,1.0,10590
1345,0.0,350.606,1.0,10589
1346,0.0,492.562,1.0,10588
1347,0.0,664.29,1.0,10587
1348,0.0,876.01,1.0,10586
1349,0.0,1290.266,1.0,10585
1350,0.0,12.748,1.0,10584
1351,0.0,45.752,1.0,10583
1352,0.0,120.74,1.0,10582
1353,0.0,227.622,1.0,10581
1354,0.0,350.704,1.0,10580
1355,0.0,492.674,1.0,10579
1356,0.0,664.324,1.0,10578
1357,0.0,876.082,1.0,10577
1358,0.0,1289.618,1.0,10576
1359,0.0,14.382,1.0,10575
1360,0.0,45.68,1.0,10574
1361,0.0,120.744,1.0,10573
1362,0.0,227.614,1.0,10572
1363,0.0,350.634,1.0,10571
1364,0.0,492.572,1.0,10570
1365,0.0,664.316,1.0,10569
1366,0.0,876.216,1.0,10568
1367,0.0,1290.092,1.0,10567
1368,0.0,15.612,1.0,10566
1369,0.0,46.272,1.0,10565
1370,0.0,120.764,1.0,10564
1371,0.0,227.618,1.0,10563
1372,0.0,350.668,1.0,10562
1373,0.0,492.652,1.0,10561
1374,0.0,664.096,1.0,10560
1375,0.0,876.134,1.0,10559
1376,0.0,1289.932,1.0,10558
1377,0.0,17.012,1.0,10557
1378,0.0,47.19,1.0,10556
1379,0.0,120.754,1.0,10555
1380,0.0,227.62,1.0,10554
1381,0.0,350.644,1.0,10553
1382,0.0,492.736,1.0,10552
1383,0.0,664.118,1.0,10551
1384,0.0,876.216,1.0,10550
1385,0.0,1289.666,1.0,10549
1386,0.0,18.596,1.0,10548
1387,0.0,46.846,1.0,10547
1388,0.0,120.76,1.0,10546
1389,0.0,227.58,1.0,10545
1390,0.0,350.644,1.0,10544
1391,0.0,492.618,1.0,10543
1392,0.0,664.026,1.0,10542
1393,0.0,875.892,1.0,10541
1394,0.0,1290.35,1.0,10540
1395,0.0,19.172,1.0,10539
1396,0.0,47.29,1.0,10538
1397,0.0,120.756,1.0,10537
1398,0.0,227.632,1.0,10536
1399,0.0,350.634,1.0,10535
1400,0.0,492.688,1.0,10534
1401,0.0,664.176,1.0,10533
1402,0.0,875.906,1.0,10532
1403,0.0,1290.114,1.0,10531
1404,0.0,11.988,1.0,10530
1405,0.0,48.278,1.0,10529
1406,0.0,120.698,1.0,10528
1407,0.0,227.542,1.0,10527
1408,0.0,350.556,1.0,10526
1409,0.0,492.374,1.0,10525
1410,0.0,664.502,1.0,10524
1411,0.0,876.226,1.0,10523
1412,0.0,1289.42,1.0,10522
1413,0.0,10.946,1.0,10521
1414,0.0,48.178,1.0,10520
1415,0.0,120.692,1.0,10519
1416,0.0,227.558,1.0,10518
1417,0.0,350.616,1.0,10517
1418,0.0,492.456,1.0,10516
1419,0.0,664.322,1.0,10515
1420,0.0,875.968,1.0,10514
1421,0.0,1289.644,1.0,10513
1422,0.0,12.35,1.0,10512
1423,0.0,48.506,1.0,10511
1424,0.0,120.708,1.0,10510
1425,0.0,227.532,1.0,10509
1426,0.0,350.63,1.0,10508
1427,0.0,492.444,1.0,10507
1428,0.0,664.448,1.0,10506
1429,0.0,876.256,1.0,10505
1430,0.0,1289.694,1.0,10504
1431,0.0,15.896,1.0,10503
1432,0.0,47.546,1.0,10502
1433,0.0,120.696,1.0,10501
1434,0.0,227.568,1.0,10500
1435,0.0,350.58,1.0,10499
1436,0.0,492.404,1.0,10498
1437,0.0,664.416,1.0,10497
1438,0.0,876.202,1.0,10496
1439,0.0,1289.89,1.0,10495
1440,0.0,17.31,1.0,10494
1441,0.0,46.584,1.0,10493
1442,0.0,120.702,1.0,10492
1443,0.0,227.584,1.0,10491
1444,0.0,350.542,1.0,10490
1445,0.0,492.544,1.0,10489
1446,0.0,664.394,1.0,10488
1447,0.0,876.246,1.0,10487
1448,0.0,1289.978,1.0,10486
1449,0.0,18.72,1.0,10485
1450,0.0,46.59,1.0,10484
1451,0.0,120.712,1.0,10483
1452,0.0,227.576,1.0,10482
1453,0.0,350.64,1.0,10481
1454,0.0,492.428,1.0,10480
1455,0.0,664.31,1.0,10479
1456,0.0,876.16,1.0,10478
1457,0.0,1290.082,1.0,10477
1458,0.0,20.62,1.0,10476
1459,0.0,46.222,1.0,10475
1460,0.0,120.718,1.0,10474
1461,0.0,227.586,1.0,10473
1462,0.0,350.554,1.0,10472
1463,0.0,492.468,1.0,10471
1464,0.0,664.44,1.0,10470
1465,0.0,876.272,1.0,10469
1466,0.0,1289.558,1.0,10468
1467,0.0,21.334,1.0,10467
1468,0.0,45.376,1.0,10466
1469,0.0,120.706,1.0,10465
1470,0.0,227.566,1.0,10464
1471,0.0,350.634,1.0,10463
1472,0.0,492.604,1.0,10462
1473,0.0,664.304,1.0,10461
1474,0.0,876.094,1.0,10460
1475,0.0,1289.678,1.0,10459
1476,0.0,22.598,1.0,10458
1477,0.0,45.428,1.0,10457
1478,0.0,120.706,1.0,10456
1479,0.0,227.556,1.0,10455
1480,0.0,350.552,1.0,10454
1481,0.0,492.478,1.0,10453
1482,0.0,664.218,1.0,10452
1483,0.0,876.104,1.0,10451
1484,0.0,1290.184,1.0,10450
1485,0.0,22.944,1.0,10449
1486,0.0,44.828,1.0,10448
1487,0.0,120.718,1.0,10447
1488,0.0,227.56,1.0,10446
1489,0.0,350.588,1.0,10445
1490,0.0,492.602,1.0,10444
1491,0.0,664.398,1.0,10443
1492,0.0,875.974,1.0,10442
1493,0.0,1289.5,1.0,10441
1494,0.0,23.178,1.0,10440
1495,0.0,44.936,1.0,10439
1496,0.0,120.728,1.0,10438
1497,0.0,227.55,1.0,10437
1498,0.0,350.658,1.0,10436
1499,0.0,492.626,1.0,10435
1500,0.0,664.206,1.0,10434
1501,0.0,875.972,1.0,10433
1502,0.0,1289.832,1.0,10432
1503,0.0,22.868,1.0,10431
1504,0.0,44.678,1.0,10430
1505,0.0,120.718,1.0,10429
1506,0.0,227.594,1.0,10428
1507,0.0,350.654,1.0,10427
1508,0.0,492.552,1.0,10426
1509,0.0,664.166,1.0,10425
1510,0.0,876.058,1.0,10424
1511,0.0,1290.004,1.0,10423
1512,0.0,21.428,1.0,10422
1513,0.0,44.714,1.0,10421
1514,0.0,120.726,1.0,10420
1515,0.0,227.596,1.0,10419
1516,0.0,350.566,1.0,10418
1517,0.0,492.648,1.0,10417
1518,0.0,664.186,1.0,10416
1519,0.0,876.212,1.0,10415
1520,0.0,1290.236,1.0,10414
1521,0.0,19.248,1.0,10413
1522,0.0,44.692,1.0,10412
1523,0.0,120.718,1.0,10411
1524,0.0,227.578,1.0,10410
1525,0.0,350.634,1.0,10409
1526,0.0,492.514,1.0,10408
1527,0.0,664.278,1.0,10407
1528,0.0,875.958,1.0,10406
1529,0.0,1289.786,1.0,10405
1530,0.0,16.102,1.0,10404
1531,0.0,44.774,1.0,10403
1532,0.0,120.738,1.0,10402
1533,0.0,227.592,1.0,10401
1534,0.0,350.656,1.0,10400
1535,0.0,492.536,1.0,10399
1536,0.0,664.126,1.0,10398
1537,0.0,876.248,1.0,10397
1538,0.0,1290.272,1.0,10396
1539,0.0,15.032,1.0,10395
1540,0.0,44.846,1.0,10394
1541,0.0,120.74,1.0,10393
1542,0.0,227.604,1.0,10392
1543,0.0,350.62,1.0,10391
1544,0.0,492.648,1.0,10390
1545,0.0,664.104,1.0,10389
1546,0.0,876.246,1.0,10388
1547,0.0,1290.29,1.0,10387
1548,0.0,11.298,1.0,10386
1549,0.0,44.88,1.0,10385
1550,0.0,120.73,1.0,10384
1551,0.0,227.602,1.0,10383
1552,0.0,350.58,1.0,10382
1553,0.0,492.68,1.0,10381
1554,0.0,664.24,1.0,10380
1555,0.0,875.95,1.0,10379
1556,0.0,1290.026,1.0,10378
1557,0.0,10.822,1.0,10377
1558,0.0,45.23,1.0,10376
1559,0.0,120.736,1.0,10375
1560,0.0,227.606,1.0,10374
1561,0.0,350.686,1.0,10373
1562,0.0,492.636,1.0,10372
1563,0.0,664.172,1.0,10371
1564,0.0,876.004,1.0,10370
1565,0.0,1289.594,1.0,10369
1566,0.0,10.636,1.0,10368
1567,0.0,45.602,1.0,10367
1568,0.0,120.74,1.0,10366
1569,0.0,227.6,1.0,10365
1570,0.0,350.642,1.0,10364
1571,0.0,492.536,1.0,10363
1572,0.0,664.346,1.0,10362
1573,0.0,876.246,1.0,10361
1574,0.0,1290.196,1.0,10360
1575,0.0,11.512,1.0,10359
1576,0.0,46.484,1.0,10358
1577,0.0,120.742,1.0,10357
1578,0.0,227.594,1.0,10356
1579,0.0,350.592,1.0,10355
1580,0.0,492.612,1.0,10354
1581,0.0,664.286,1.0,10353
1582,0.0,875.928,1.0,10352
1583,0.0,1290.308,1.0,10351
1584,0.0,12.756,1.0,10350
1585,0.0,46.106,1.0,10349
1586,0.0,120.754,1.0,10348
1587,0.0,227.622,1.0,10347
1588,0.0,350.598,1.0,10346
1589,0.0,492.656,1.0,10345
1590,0.0,664.33,1.0,10344
1591,0.0,876.128,1.0,10343
1592,0.0,1289.65,1.0,10342
1593,0.0,14.356,1.0,10341
1594,0.0,47.012,1.0,10340
